Name	Artist	Album	Genre	Size	Time	Track Number	Track Count	Year	Date	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Comments	Location
Hibernaculum	Mike Oldfield	The Songs of Distant Earth	New Age	3401774	212	0			2002-02-26 01:27:00-08	2002-02-26 01:27:00-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/HIBERNAC.MP3
In the Beginning	Mike Oldfield	The Songs of Distant Earth	New Age	1315319	82	0			2002-02-26 01:27:00-08	2002-02-26 01:27:00-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/INTHEBEG.MP3
Lament for Atlantis	Mike Oldfield	The Songs of Distant Earth	New Age	2614757	163	0			2002-02-26 01:27:00-08	2002-02-26 01:27:00-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/LAMENTFO.MP3
Let There Be Light	Mike Oldfield	The Songs of Distant Earth	New Age	4761613	297	0			2002-02-26 01:27:00-08	2002-02-26 01:27:00-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/LETTHERE.MP3
Magellan	Mike Oldfield	The Songs of Distant Earth	New Age	4495047	280	0			2002-02-26 01:27:00-08	2002-02-26 01:27:00-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/MAGELLAN.MP3
Oceania	Mike Oldfield	The Songs of Distant Earth	New Age	3192782	199	0			2002-02-26 01:27:00-08	2002-02-26 01:27:00-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/OCEANIA.MP3
Only Time Will Tell	Mike Oldfield	The Songs of Distant Earth	New Age	4264859	266	0			2002-02-26 01:27:00-08	2002-02-26 01:27:00-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/ONLYTIME.MP3
Prayer for the Earth	Mike Oldfield	The Songs of Distant Earth	New Age	2078099	129	0			2002-02-26 01:27:00-08	2002-02-26 01:27:00-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/PRAYERFO.MP3
Supernova	Mike Oldfield	The Songs of Distant Earth	New Age	3257150	203	0			2002-02-26 01:27:00-08	2002-02-26 01:27:00-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/SUPERNOV.MP3
The Chamber	Mike Oldfield	The Songs of Distant Earth	New Age	1734109	108	0			2002-02-26 01:27:00-08	2002-02-26 01:27:00-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/THECHAMB.MP3
The Shining Ones	Mike Oldfield	The Songs of Distant Earth	New Age	2873471	179	0			2002-02-26 01:27:00-08	2002-02-26 01:27:00-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/THESHINI.MP3
The Sunken Forest	Mike Oldfield	The Songs of Distant Earth	New Age	2524087	157	0			2002-02-26 01:27:00-08	2002-02-26 01:27:00-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/THESUNKE.MP3
Tubular World	Mike Oldfield	The Songs of Distant Earth	New Age	3231866	201	0			2002-02-26 01:27:01-08	2002-02-26 01:27:01-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/THESONGS/TUBULARW.MP3
Bones	Mike Oldfield	To France	New Age	3163301	197	0			2002-02-26 01:27:01-08	2002-02-26 01:27:01-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/TOFRANCE/BONES.MP3
Tubular Bells - Part Two	Mike Oldfield	Tubular Bells	New Age	22351191	1396	0			2002-02-26 01:27:01-08	2002-02-26 01:27:01-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/TUBULAR1/TUBULAR1.MP3
Tubular Bells - Part One	Mike Oldfield	Tubular Bells	New Age	24516219	1532	0			2002-02-26 01:27:01-08	2002-02-26 01:27:01-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/TUBULAR1/TUBULARB.MP3
Man in the Rain	Mike Oldfield	Tubular Bells III	New Age	3879070	242	0			2002-02-26 01:27:01-08	2002-02-26 01:27:01-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/TUBULARB/MANINTHE.MP3
Women of Ireland System 7 Mix	Mike Oldfield	Women of Ireland	New Age	8671824	541	0			2002-02-26 01:27:01-08	2002-02-26 01:27:01-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/WOMENOFI/WOMENOFI.MP3
Tubular Bells X	Mike Oldfield	X-Files Soundtrack (hidden)	Soundtrack	3764281	235	0			2002-02-26 01:27:01-08	2002-02-26 01:27:01-08	128	44100		MPEG AUDIO FILE		MP3023/MIKEOLDF/XFILESSO/TUBULARB.MP3
Argument Clinic	Monty Python	Instant Record Collection	Comedy	3554323	222	0			2002-02-26 01:27:01-08	2002-02-26 01:27:01-08	128	44100		MPEG AUDIO FILE		MP3023/MONTYPYT/INSTANTR/ARGUMENT.MP3
Pet Shop	Monty Python	Instant Record Collection	Comedy	4675282	292	0			2002-02-26 01:27:01-08	2002-02-26 01:27:01-08	128	44100		MPEG AUDIO FILE		MP3023/MONTYPYT/INSTANTR/PETSHOP.MP3
The Cheese Shop	Monty Python	Instant Record Collection	Comedy	3933830	245	0			2002-02-26 01:27:01-08	2002-02-26 01:27:01-08	128	44100		MPEG AUDIO FILE		MP3023/MONTYPYT/INSTANTR/THECHEES.MP3
Accountancy Shanty	Monty Python	Sings	Comedy	1243398	77	0			2002-02-26 01:27:01-08	2002-02-26 01:27:01-08	128	44100		MPEG AUDIO FILE		MP3023/MONTYPYT/SINGS/ACCOUNTA.MP3
All Things Dull And Ugly	Monty Python	Sings	Comedy	1522184	95	0			2002-02-26 01:27:02-08	2002-02-26 01:27:02-08	128	44100		MPEG AUDIO FILE		MP3023/MONTYPYT/SINGS/ALLTHING.MP3
Always Look On The Bright Side Of Life	Monty Python	Sings	Comedy	3461946	216	0			2002-02-26 01:27:02-08	2002-02-26 01:27:02-08	128	44100		MPEG AUDIO FILE		MP3023/MONTYPYT/SINGS/ALWAYSLO.MP3
Brian Song	Monty Python	Sings	Comedy	2546170	159	0			2002-02-26 01:27:02-08	2002-02-26 01:27:02-08	128	44100		MPEG AUDIO FILE		MP3023/MONTYPYT/SINGS/BRIANSON.MP3
Bruces' Philosophers Song	Monty Python	Sings	Comedy	872677	54	0			2002-02-26 01:27:02-08	2002-02-26 01:27:02-08	128	44100		MPEG AUDIO FILE		MP3023/MONTYPYT/SINGS/BRUCESPH.MP3
Christmas In Heaven	Monty Python	Sings	Comedy	2669477	166	0			2002-02-26 01:27:02-08	2002-02-26 01:27:02-08	128	44100		MPEG AUDIO FILE		MP3023/MONTYPYT/SINGS/CHRISTMA.MP3
Decomposing Composers	Monty Python	Sings	Comedy	2657358	166	0			2002-02-26 01:27:02-08	2002-02-26 01:27:02-08	128	44100		MPEG AUDIO FILE		MP3023/MONTYPYT/SINGS/DECOMPOS.MP3
Eric The Half A Bee	Monty Python	Sings	Comedy	2072631	129	0			2002-02-26 01:27:02-08	2002-02-26 01:27:02-08	128	44100		MPEG AUDIO FILE		MP3023/MONTYPYT/SINGS/ERICTHEH.MP3
